session_id,attempt_number,guess,correct_letters,correct_positions
edb16edff091ad2b39e2,3,ONDAS,1,1
edb16edff091ad2b39e2,4,OUVIU,1,0
edb16edff091ad2b39e2,5,FICHA,0,0
edb16edff091ad2b39e2,6,CASCO,2,0
21227ace6c224363c164,1,PRETO,0,5
0999f4242a4536067c99,1,HIATO,0,1
0999f4242a4536067c99,2,QUASE,0,0
0999f4242a4536067c99,3,BANHO,0,1
0999f4242a4536067c99,4,TUMOR,3,0
0999f4242a4536067c99,5,ZEBRA,0,1
0999f4242a4536067c99,6,VIRAR,1,1
682f98e4da538a3dc86f,1,USADO,2,0
682f98e4da538a3dc86f,2,GANHO,0,1
682f98e4da538a3dc86f,3,CASCA,0,5
0fa5b8ee5a12d621ed7f,1,RIDGO,1,1
0fa5b8ee5a12d621ed7f,2,SENDO,0,1
0fa5b8ee5a12d621ed7f,3,RAIVA,2,0
0fa5b8ee5a12d621ed7f,4,FALSO,1,1
0fa5b8ee5a12d621ed7f,5,TROCA,3,1
0fa5b8ee5a12d621ed7f,6,OFERT,3,0
2da0d8a0a6b0b26a7581,1,ESTÃO,0,1
2da0d8a0a6b0b26a7581,2,PLANO,0,5
c326bf4bfbb34c63c002,1,LAPSO,2,1
c326bf4bfbb34c63c002,2,OFERT,3,0
c326bf4bfbb34c63c002,3,AINDA,1,0
c326bf4bfbb34c63c002,4,NOVAS,2,0
c326bf4bfbb34c63c002,5,RUÍDO,1,1
c326bf4bfbb34c63c002,6,ONDAS,2,0
27020ecc8fc8bd7a6b06,1,ÚNICO,0,1
27020ecc8fc8bd7a6b06,2,TEMPO,0,5
6282a1e40f507c784505,1,RAIVA,0,0
6282a1e40f507c784505,2,PAPEL,2,0
6282a1e40f507c784505,3,SABOR,1,0
6282a1e40f507c784505,4,PACTO,2,1
6282a1e40f507c784505,5,ESTÃO,2,1
6282a1e40f507c784505,6,RASGO,0,1
b3e59269af04a131220f,1,FALAR,1,0
b3e59269af04a131220f,2,YOGUR,1,1
b3e59269af04a131220f,3,CORVO,0,5
9d6096cf8b3b2cf2d866,1,CARTA,1,0
9d6096cf8b3b2cf2d866,2,CORTE,3,0
9d6096cf8b3b2cf2d866,3,GENRO,0,5
2681c9291b617a06abb0,1,PEIXE,1,1
2681c9291b617a06abb0,2,NUNCA,0,0
2681c9291b617a06abb0,3,LUGAR,1,0
2681c9291b617a06abb0,4,VAPOR,1,0
2681c9291b617a06abb0,5,JOGAR,1,0
2681c9291b617a06abb0,6,CRISE,3,0
55b659d71193c125a48a,1,FICHA,1,0
55b659d71193c125a48a,2,MILHO,1,0
55b659d71193c125a48a,3,ORAÇÃ,0,5
ff7edabe243378b86c36,1,PRATO,0,5
54dfa03d8166434606e7,1,HUMOR,1,1
54dfa03d8166434606e7,2,URGIR,1,0
54dfa03d8166434606e7,3,JUÍZO,0,1
54dfa03d8166434606e7,4,XAMPU,2,0
54dfa03d8166434606e7,5,QUERO,1,1
54dfa03d8166434606e7,6,AINDA,1,0
c907a789b2d7161637ae,1,GOLPE,0,1
c907a789b2d7161637ae,2,FILHO,0,1
c907a789b2d7161637ae,3,CORVO,0,5
5c0a6b80cc1ea97dbecf,1,RIDGO,0,1
5c0a6b80cc1ea97dbecf,2,BRADO,0,1
5c0a6b80cc1ea97dbecf,3,PAPEL,1,0
5c0a6b80cc1ea97dbecf,4,RECUO,0,2
5c0a6b80cc1ea97dbecf,5,RECUO,0,2
5c0a6b80cc1ea97dbecf,6,BELGA,0,1
5afc1b7d852a6a0c4fbc,1,WAGON,1,0
5afc1b7d852a6a0c4fbc,2,YOGUR,0,0
5afc1b7d852a6a0c4fbc,3,FILHO,1,0
5afc1b7d852a6a0c4fbc,4,AINDA,1,0
5afc1b7d852a6a0c4fbc,5,AUTOR,1,1
5afc1b7d852a6a0c4fbc,6,LANCE,3,0
ac65beb1da7c9f68b2a4,1,LAZER,1,0
ac65beb1da7c9f68b2a4,2,PODER,3,0
ac65beb1da7c9f68b2a4,3,TEMPO,0,5
49c9929470d323d592d9,1,VERSO,2,1
49c9929470d323d592d9,2,PRETO,0,5
6ea0157c60f4c840dcc7,1,OLHOS,1,0
6ea0157c60f4c840dcc7,2,PRETO,0,5
12f41bc8f4f25fbbf7b6,1,CASCO,0,2
12f41bc8f4f25fbbf7b6,2,TROCO,0,5
90962933282968475c2b,1,CORTE,1,0
90962933282968475c2b,2,PAZÃO,0,5
613c119373d2ecbf7784,1,IDADE,1,0
613c119373d2ecbf7784,2,ULTRA,0,0
613c119373d2ecbf7784,3,ETAPA,0,0
613c119373d2ecbf7784,4,PEIXE,2,0
613c119373d2ecbf7784,5,GREVE,0,0
613c119373d2ecbf7784,6,RIDGO,0,2
99155f3ac90dfe3b9cee,1,CORVO,0,5
dc9d983801d13b8f15f5,1,HAVIA,0,0
dc9d983801d13b8f15f5,2,ACIMA,1,0
dc9d983801d13b8f15f5,3,MORRO,0,5
e609687e1c7839e50f18,1,GENRO,0,5
c3cd596d916ccc349d58,1,PLANO,0,5
8c4c04266fdba2e66025,1,MANGA,0,1
8c4c04266fdba2e66025,2,BARCO,0,5
45efa0e77c288707ead3,1,TEMPO,0,5
74dff15bdfd540a19321,1,PACTO,0,1
74dff15bdfd540a19321,2,SOBRE,1,0
74dff15bdfd540a19321,3,OFERT,1,0
74dff15bdfd540a19321,4,DADOS,1,0
74dff15bdfd540a19321,5,BAIXO,1,1
74dff15bdfd540a19321,6,JARRA,0,0
218437ffc0f51b85607f,1,LARGO,0,5
018592e7ad20cea0f395,1,ETAPA,1,1
a0c449efc25984cb752e,1,PREGO,1,0
a0c449efc25984cb752e,2,NUVEM,0,5
21e9316d1a8a7ff7486e,1,PAUSA,0,2
21e9316d1a8a7ff7486e,2,DEVEM,0,1
21e9316d1a8a7ff7486e,3,RUÍDO,1,0
21e9316d1a8a7ff7486e,4,RASGO,0,1
21e9316d1a8a7ff7486e,5,NOBRE,1,0
21e9316d1a8a7ff7486e,6,FARSA,0,2
6536592bd4595a463ad7,1,FLUXO,1,0
6536592bd4595a463ad7,2,VERSO,0,1
6536592bd4595a463ad7,3,QUOTA,2,0
6536592bd4595a463ad7,4,QUOTA,2,0
6536592bd4595a463ad7,5,ESCOA,2,0
6536592bd4595a463ad7,6,GUETO,2,0
9db00d8c71c9e5f07546,1,BOLSO,1,0
9db00d8c71c9e5f07546,2,SABOR,1,1
9db00d8c71c9e5f07546,3,RAIVA,0,2
9db00d8c71c9e5f07546,4,IGUAL,1,0
9db00d8c71c9e5f07546,5,RIDGO,0,0
9db00d8c71c9e5f07546,6,COURO,0,1
834839959dae92034642,1,PACTO,2,1
834839959dae92034642,2,MANGA,1,0
834839959dae92034642,3,DIZER,1,0
834839959dae92034642,4,ORDEM,3,0
834839959dae92034642,5,ETAPA,2,1
834839959dae92034642,6,VAZIO,0,1
0ad2971f552f1164eece,1,TROCO,0,5
323659d9f051660d3a19,1,PODER,1,1
323659d9f051660d3a19,2,CORVO,0,5
2c8bce5bfa0cfee43d9a,1,COURO,0,0
2c8bce5bfa0cfee43d9a,2,GRADE,2,0
2c8bce5bfa0cfee43d9a,3,BAIXO,1,0
2c8bce5bfa0cfee43d9a,4,USADO,1,0
2c8bce5bfa0cfee43d9a,5,DELTA,3,1
2c8bce5bfa0cfee43d9a,6,BRADO,1,0
48ff043fd810f323901c,1,SENDO,0,1
48ff043fd810f323901c,2,NESTA,0,0
48ff043fd810f323901c,3,TROÇA,2,0
48ff043fd810f323901c,4,NERVO,0,3
48ff043fd810f323901c,5,DOBRA,1,1
48ff043fd810f323901c,6,FLUXO,0,1
70cc2ff9ae88ee7cf4b7,1,QUERO,0,1
70cc2ff9ae88ee7cf4b7,2,LENTO,0,1
70cc2ff9ae88ee7cf4b7,3,CAMPO,0,5
dd9a7eda8886a9194fc9,1,ULTRA,0,1
dd9a7eda8886a9194fc9,2,VERBO,1,0
dd9a7eda8886a9194fc9,3,IDEIA,0,5
9abbdb62cb24412752e0,1,HERÓI,0,5
550ed19a04716bb9d7fa,1,BELGA,1,0
550ed19a04716bb9d7fa,2,HERÓI,0,0
550ed19a04716bb9d7fa,3,CAMPO,0,5
9422879879e2afabaa6e,1,GREVE,0,1
9422879879e2afabaa6e,2,VAZIO,1,0
9422879879e2afabaa6e,3,SIGNO,0,1
9422879879e2afabaa6e,4,POMBO,1,0
9422879879e2afabaa6e,5,LIVRO,0,1
9422879879e2afabaa6e,6,ZEBRA,1,0
e961b27421f5509d8438,1,TECLA,1,0
e961b27421f5509d8438,2,VAZIO,2,0
e961b27421f5509d8438,3,ORAÇÃ,0,5
d8d0037680abcdea6431,1,CAMPO,0,5
750e98b224c904731b65,1,ZEBRA,0,2
750e98b224c904731b65,2,URGIR,2,0
750e98b224c904731b65,3,BAIXO,0,1
750e98b224c904731b65,4,JARRA,0,1
750e98b224c904731b65,5,SOPRO,0,2
750e98b224c904731b65,6,PAPEL,1,0
8790b9f82ae0f1cf082d,1,BEIRA,0,1
8790b9f82ae0f1cf082d,2,JARRA,0,2
8790b9f82ae0f1cf082d,3,VALOR,0,2
8790b9f82ae0f1cf082d,4,METOD,0,0
8790b9f82ae0f1cf082d,5,ESCOA,0,1
8790b9f82ae0f1cf082d,6,FALSO,0,3
12813cbc79db26d848bd,1,HAVIA,0,1
12813cbc79db26d848bd,2,HUMOR,1,0
12813cbc79db26d848bd,3,PAZÃO,0,5
5ba49e8e308ffe9a4df5,1,IMÓVE,2,0
5ba49e8e308ffe9a4df5,2,TEMPO,0,5
f1b58fdcd22c8264858b,1,VERBO,0,1
f1b58fdcd22c8264858b,2,TECLA,1,0
f1b58fdcd22c8264858b,3,BELGA,1,0
f1b58fdcd22c8264858b,4,LAPSO,1,2
f1b58fdcd22c8264858b,5,CESTA,1,0
f1b58fdcd22c8264858b,6,XAMPU,1,1
1890d3cbc25507074e8b,1,PRATO,0,5
0c4c200576da48520d4b,1,PAUSA,0,0
0c4c200576da48520d4b,2,ACHAR,1,0
3a948b0a9bf02fc75e6e,1,FRACO,0,5
ae097b5b396be13f0091,1,VENTO,0,5
a99a0ecdf15d12542163,1,CARTA,0,1
a99a0ecdf15d12542163,2,DENTE,0,1
a99a0ecdf15d12542163,3,CIÚME,0,5
b9fd7bcdae0a21a7cff2,1,FILME,0,5
189e7739ae85a96ab442,1,CORVO,0,5
9917ec3703aee0728a9e,1,ZEBRA,0,1
9917ec3703aee0728a9e,2,XEROX,0,0
9917ec3703aee0728a9e,3,CASCA,0,5
05243184484022153607,1,UNIDO,0,0
05243184484022153607,2,DENTE,0,0
05243184484022153607,3,SIGNO,0,0
05243184484022153607,4,OFERT,1,0
05243184484022153607,5,FARSA,0,3
05243184484022153607,6,POMBO,0,0
fd999c5a770bff7fb9b9,1,LENTO,1,0
fd999c5a770bff7fb9b9,2,PRAZO,1,0
fd999c5a770bff7fb9b9,3,VERBO,0,0
fd999c5a770bff7fb9b9,4,OUVIU,0,0
fd999c5a770bff7fb9b9,5,PAPEL,1,1
fd999c5a770bff7fb9b9,6,MANGA,0,2
e46c74f04d9d049be5d3,1,COURO,2,1
e46c74f04d9d049be5d3,2,LAZER,1,1
e46c74f04d9d049be5d3,3,JOGAR,3,0
e46c74f04d9d049be5d3,4,HERÓI,0,1
e46c74f04d9d049be5d3,5,ORDEM,2,0
e46c74f04d9d049be5d3,6,OFERT,2,0
01321df8f0b88cbd0489,1,XEROX,0,2
01321df8f0b88cbd0489,2,HERÓI,0,5
17ca03848f6322a69cc4,1,HIATO,1,1
17ca03848f6322a69cc4,2,IGUAL,0,0
17ca03848f6322a69cc4,3,NOBRE,2,0
17ca03848f6322a69cc4,4,GUETO,2,1
17ca03848f6322a69cc4,5,ONDAS,1,0
17ca03848f6322a69cc4,6,POMBO,1,2
7c98505dc47736afe1f7,1,POMBO,0,0
7c98505dc47736afe1f7,2,URGIR,2,0
7c98505dc47736afe1f7,3,PODER,2,0
7c98505dc47736afe1f7,4,BEIRA,2,1
7c98505dc47736afe1f7,5,RAIVA,2,0
7c98505dc47736afe1f7,6,HAVIA,1,1
6826fdde44acbddf5401,1,VERSO,0,3
6826fdde44acbddf5401,2,VIRAR,0,1
6826fdde44acbddf5401,3,GREVE,2,0
6826fdde44acbddf5401,4,NESTA,1,2
6826fdde44acbddf5401,5,PREGO,1,1
6826fdde44acbddf5401,6,OUTRA,2,0
51755e1218e163a30f6f,1,NERVO,1,0
51755e1218e163a30f6f,2,VERSO,0,0
51755e1218e163a30f6f,3,DANÇA,0,5
e49f970eb8a85fda4985,1,VALOR,3,0
e49f970eb8a85fda4985,2,FRACO,0,5
ea2c3df1454a884e1346,1,FICHA,0,0
ea2c3df1454a884e1346,2,JOGOS,0,5
22235bfb7e9e1941888c,1,NOVAS,0,0
22235bfb7e9e1941888c,2,PEIXE,1,1
a877ccef1757c14b8153,1,TUMOR,2,0
a877ccef1757c14b8153,2,CORVO,0,5
c68e56eb60261f15f368,1,NUVEM,0,5
6ccc5c4495d7baa92b39,1,FARSA,0,0
6ccc5c4495d7baa92b39,2,NUVEM,0,5
c848a296b895f6a7b9ba,1,OFERT,0,0
c848a296b895f6a7b9ba,2,HIATO,1,0
c848a296b895f6a7b9ba,3,RAIVA,0,2
c848a296b895f6a7b9ba,4,PREGO,0,0
c848a296b895f6a7b9ba,5,TUMOR,0,0
c848a296b895f6a7b9ba,6,OUVIR,0,0
aaca2bf3d07396bf9f53,1,SENDO,0,1
aaca2bf3d07396bf9f53,2,PRATO,0,5
40d7e9e1a23bea33239f,1,IMÓVE,2,1
40d7e9e1a23bea33239f,2,FILME,0,5
96f197af04e3de751fff,1,FALHA,0,5
b278c73a27c7162d879e,1,ACHAR,2,0
b278c73a27c7162d879e,2,SOBRE,2,0
b278c73a27c7162d879e,3,PRATO,0,5
2dc43ed74336070d9a36,1,NOBRE,3,0
2dc43ed74336070d9a36,2,LENTO,0,4
2dc43ed74336070d9a36,3,AINDA,0,1
2dc43ed74336070d9a36,4,CIRCO,0,1
2dc43ed74336070d9a36,5,ZEBRA,0,1
2dc43ed74336070d9a36,6,JARRA,0,0
4b51f5d8d967056d1930,1,AUTOR,4,0
4b51f5d8d967056d1930,2,BANCO,1,1
4b51f5d8d967056d1930,3,PRATO,0,5
f79da77576d2301b52e7,1,VENTO,0,5
44bb15c86c8a68ce69b1,1,BAIXO,2,0
44bb15c86c8a68ce69b1,2,IDEIA,0,5
e6d675a68551f19077d1,1,OLHOS,0,0
e6d675a68551f19077d1,2,SOPRO,0,0
e6d675a68551f19077d1,3,AUTOR,1,0
e6d675a68551f19077d1,4,SOBRE,0,0
e6d675a68551f19077d1,5,ÚNICO,1,0
e6d675a68551f19077d1,6,CRISE,0,0
056952091ec71b575566,1,CARTA,0,1
056952091ec71b575566,2,ETAPA,1,0
056952091ec71b575566,3,SENDO,0,1
056952091ec71b575566,4,CRISE,3,0
056952091ec71b575566,5,CARTA,0,1
056952091ec71b575566,6,QUOTA,0,0
8f5e2176e8b3691284f2,1,ENTRE,3,0
8f5e2176e8b3691284f2,2,JOGAR,2,0
8f5e2176e8b3691284f2,3,PRETO,0,5
ee4cb17538b1be1a186f,1,POMBO,0,1
ee4cb17538b1be1a186f,2,SALVO,1,1
ee4cb17538b1be1a186f,3,RECUO,0,1
ee4cb17538b1be1a186f,4,LAZER,0,0
ee4cb17538b1be1a186f,5,BELGA,0,0
ee4cb17538b1be1a186f,6,XAMPU,0,0
8f26a3ad1dc95ca390e2,1,FILHO,0,1
8f26a3ad1dc95ca390e2,2,RUÍDO,1,1
8f26a3ad1dc95ca390e2,3,VERBO,1,1
8f26a3ad1dc95ca390e2,4,BANCO,1,1
8f26a3ad1dc95ca390e2,5,VALOR,3,0
8f26a3ad1dc95ca390e2,6,PACTO,1,3
af38f96e75bb07ca65f0,1,ENTRE,1,0
af38f96e75bb07ca65f0,2,LARGO,0,5
c152551153bd68664043,1,VERSO,0,2
c152551153bd68664043,2,USADO,0,0
c152551153bd68664043,3,LENTO,0,1
c152551153bd68664043,4,PEIXE,1,1
c152551153bd68664043,5,SOBRE,2,0
c152551153bd68664043,6,TROCA,1,0
f44588622ba676ddbb8d,1,IRÔNI,0,1
f44588622ba676ddbb8d,2,FRACO,0,5
bf8930a01908591eff91,1,MUITO,0,1
bf8930a01908591eff91,2,INVÉS,0,0
bf8930a01908591eff91,3,PAZÃO,0,5
beac81f449b054a580f7,1,ESCOA,1,0
beac81f449b054a580f7,2,HAVIA,1,0
beac81f449b054a580f7,3,BOLSO,0,1
beac81f449b054a580f7,4,MOLHO,0,1
beac81f449b054a580f7,5,CORTE,1,0
beac81f449b054a580f7,6,LEITE,1,0
10c3a2c564354522ed2b,1,XEROX,2,1
10c3a2c564354522ed2b,2,ESCOA,2,0
10c3a2c564354522ed2b,3,BURRO,0,2
10c3a2c564354522ed2b,4,RECUO,1,2
10c3a2c564354522ed2b,5,BANCO,0,2
10c3a2c564354522ed2b,6,IRÔNI,2,0
cf806f0857149281d3e7,1,IMAGE,1,0
cf806f0857149281d3e7,2,IMÓVE,0,0
cf806f0857149281d3e7,3,CASCA,0,5
9c92240ab210ae5229e0,1,ESTÃO,0,1
9c92240ab210ae5229e0,2,SUAVE,1,0
9c92240ab210ae5229e0,3,SUAVE,1,0
9c92240ab210ae5229e0,4,SABOR,3,1
9c92240ab210ae5229e0,5,LUGAR,2,0
9c92240ab210ae5229e0,6,QUOTA,2,0
9fb299beacb698fa524d,1,SABER,2,1
9fb299beacb698fa524d,2,BARCO,0,5
f770956b48fd849938df,1,PRATO,0,5
fcc4c8238a0a0a3c2387,1,ACHAR,0,0
fcc4c8238a0a0a3c2387,2,NIXÃO,0,5
36463d0f110406b5e267,1,ROSTO,0,5
bb5c916d0366d5ff99ca,1,MORRO,0,5
c2dbce90efb55395c5dc,1,FILHO,0,1
c2dbce90efb55395c5dc,2,ROSTO,0,5
51def98fd48c727179cf,1,YOGUR,2,0
51def98fd48c727179cf,2,HABIT,2,0
51def98fd48c727179cf,3,BANHO,1,1
51def98fd48c727179cf,4,LANCE,1,0
51def98fd48c727179cf,5,HASTE,1,1
51def98fd48c727179cf,6,TOTAL,3,0
76959385a9e158da4f34,1,FALHA,0,5
9fe88e7b01d183702ea2,1,VENTO,0,5
8c968c7d29d6553e23fb,1,NUVEM,0,0
8c968c7d29d6553e23fb,2,FAZER,2,0
8c968c7d29d6553e23fb,3,PRATO,0,5
f4c64103984cc339bfed,1,FUMAR,1,0
f4c64103984cc339bfed,2,PLANO,0,5
9e0ddaece72f3a6247d3,1,XAMPU,1,0
9e0ddaece72f3a6247d3,2,BOLSO,0,0
9e0ddaece72f3a6247d3,3,RECUO,2,0
9e0ddaece72f3a6247d3,4,INVÉS,1,0
9e0ddaece72f3a6247d3,5,OUVIR,1,0
9e0ddaece72f3a6247d3,6,ZUMBI,2,0
9bf632edfd5125d482bb,1,TROCA,1,0
9bf632edfd5125d482bb,2,ESCOA,1,0
9bf632edfd5125d482bb,3,VINHO,0,5
02560257272e8068668b,1,DELTA,1,0
02560257272e8068668b,2,BARCO,0,5
ca88036c4793ebb33e29,1,PRATO,0,5
5219f2c1be4e8960e53f,1,SABOR,2,1
5219f2c1be4e8960e53f,2,QUOTA,2,0
5219f2c1be4e8960e53f,3,SOPRO,1,1
5219f2c1be4e8960e53f,4,XEROX,1,1
5219f2c1be4e8960e53f,5,DEVEM,0,0
5219f2c1be4e8960e53f,6,JUNTA,1,0
7ec39016fd05cbf2c386,1,TROCO,0,5
8d3182f6c4f911e68828,1,HASTE,0,2
8d3182f6c4f911e68828,2,CORTE,0,1
8d3182f6c4f911e68828,3,SABOR,1,1
8d3182f6c4f911e68828,4,OUVIU,0,0
8d3182f6c4f911e68828,5,LANCE,0,2
8d3182f6c4f911e68828,6,LAPSO,1,1
a28ce391597eb6c2febe,1,HIATO,1,1
a28ce391597eb6c2febe,2,NEGRO,0,1
a28ce391597eb6c2febe,3,CAMPO,0,5
d4ff2dcb1169879488ba,1,VAPOR,1,0
d4ff2dcb1169879488ba,2,BELGA,1,0
d4ff2dcb1169879488ba,3,CARTA,0,0
d4ff2dcb1169879488ba,4,PEIXE,1,0
d4ff2dcb1169879488ba,5,ACIMA,1,0
d4ff2dcb1169879488ba,6,DISSE,1,0
de3100bbeb63d138b51c,1,TEMPO,0,5
32c87a3b920e86c28d7b,1,NOVAS,1,1
32c87a3b920e86c28d7b,2,CORVO,0,5
c970aba3dba2c997c5f7,1,CIRCO,1,1
c970aba3dba2c997c5f7,2,PRATO,0,5
8c99263f5c67398921aa,1,SALVO,1,0
8c99263f5c67398921aa,2,NUVEM,0,5
230eee770d5289ccbd06,1,SENDO,0,1
230eee770d5289ccbd06,2,LARGO,0,5
56890dbdd9189b9a88af,1,SENDO,1,0
56890dbdd9189b9a88af,2,CASCA,0,5
393eca05558cee48694f,1,CASCA,0,5
c9db965dcb02c8f66dd1,1,NUVEM,0,5
127e1dc796a16e2ada18,1,ESTÃO,1,1
127e1dc796a16e2ada18,2,AUTOR,4,0
127e1dc796a16e2ada18,3,ABRIR,2,0
127e1dc796a16e2ada18,4,MANGA,1,0
127e1dc796a16e2ada18,5,SIGNO,0,1
127e1dc796a16e2ada18,6,IGUAL,1,0
2cd4316bee366f003ad8,1,PREGO,1,0
2cd4316bee366f003ad8,2,FLUXO,1,0
2cd4316bee366f003ad8,3,METAL,0,5
b8550072cf8e75c8ca2f,1,BANCO,0,2
b8550072cf8e75c8ca2f,2,NOBRE,1,1
b8550072cf8e75c8ca2f,3,SONHO,0,5
144ebd48f0f525266f6a,1,HERÓI,1,0
144ebd48f0f525266f6a,2,PEIXE,0,0
144ebd48f0f525266f6a,3,TECLA,2,0
144ebd48f0f525266f6a,4,HAVIA,1,0
144ebd48f0f525266f6a,5,ZUMBI,0,0
144ebd48f0f525266f6a,6,JUNTA,1,0
3be9510184ca6ef17392,1,AGORA,2,0
3be9510184ca6ef17392,2,FILHO,0,1
3be9510184ca6ef17392,3,ONDAS,2,0
3be9510184ca6ef17392,4,UMBRO,1,1
3be9510184ca6ef17392,5,RIDGO,0,2
3be9510184ca6ef17392,6,JUÍZO,0,1
0204765ee405cf5d347e,1,PREGO,0,1
0204765ee405cf5d347e,2,LIVRO,0,1
0204765ee405cf5d347e,3,GOLPE,0,1
0204765ee405cf5d347e,4,LIVRO,0,1
0204765ee405cf5d347e,5,NOBRE,1,1
0204765ee405cf5d347e,6,JOGAR,0,1
b30ca0784bbf5912dc8a,1,URGIR,0,0
b30ca0784bbf5912dc8a,2,HABIT,0,1
b30ca0784bbf5912dc8a,3,HAVIA,0,1
b30ca0784bbf5912dc8a,4,CRISE,0,0
b30ca0784bbf5912dc8a,5,OUTRA,2,0
b30ca0784bbf5912dc8a,6,CESTA,1,0
782b9f9ad008e234b21f,1,UMBRO,2,1
782b9f9ad008e234b21f,2,BARCO,0,5
5fc76f77902ec40bde6d,1,HUMOR,0,0
5fc76f77902ec40bde6d,2,PAPEL,0,1
5fc76f77902ec40bde6d,3,CASCO,0,4
5fc76f77902ec40bde6d,4,XEQUE,0,0
5fc76f77902ec40bde6d,5,BANHO,0,1
5fc76f77902ec40bde6d,6,VALOR,0,1
d9b9a4f769cc7b1dc650,1,TROCO,0,5
38c5200dfcfd800e8722,1,PRATO,0,5
53e3ba21352c3fdcab98,1,CORVO,0,5
62e8dee5e70a1b851411,1,GESTO,0,1
62e8dee5e70a1b851411,2,SABOR,1,0
62e8dee5e70a1b851411,3,FUMAR,1,0
62e8dee5e70a1b851411,4,OUVIR,2,0
62e8dee5e70a1b851411,5,TECLA,0,1
62e8dee5e70a1b851411,6,QUASE,1,0
8a721e3303a377846d22,1,FILHO,0,1
8a721e3303a377846d22,2,SABER,1,0
8a721e3303a377846d22,3,LUGAR,0,0
8a721e3303a377846d22,4,XAMPU,0,0
8a721e3303a377846d22,5,POMBO,0,1
8a721e3303a377846d22,6,TERNO,2,2
df83c45f9ad92317e3c2,1,RUÍDO,0,1
df83c45f9ad92317e3c2,3,DADOS,1,0
df83c45f9ad92317e3c2,4,IDADE,1,0
df83c45f9ad92317e3c2,5,FALAR,0,0
df83c45f9ad92317e3c2,6,JOGAR,1,0
fab1e5753b19fd5b81c4,1,BARCO,0,5
b7146dc0525a0547c82b,1,RUÍDO,0,1
b7146dc0525a0547c82b,2,TROCA,1,1
b7146dc0525a0547c82b,3,TEMPO,0,5
895c3d6590d9738c4e75,1,MUNDO,0,0
895c3d6590d9738c4e75,2,LANCE,0,2
895c3d6590d9738c4e75,3,SENDO,1,0
895c3d6590d9738c4e75,4,MUITO,0,0
895c3d6590d9738c4e75,5,JUSTO,0,1
895c3d6590d9738c4e75,6,LIVRO,0,0
af9b6d39a2a61332d607,1,PODER,1,1
af9b6d39a2a61332d607,2,HAVIA,0,1
af9b6d39a2a61332d607,3,PAZÃO,0,5
13b8e02766b47f003359,1,NUVEM,0,5
4014014a474d955cb8cf,1,GUETO,0,1
4014014a474d955cb8cf,2,FRACO,0,5
b97c61de18036d821643,1,TOTAL,1,0
b97c61de18036d821643,2,AGORA,2,1
b97c61de18036d821643,3,PRAIA,0,5
84186f0b1be378b36db0,1,BARCO,0,5
0300a6c65e3733a0e27e,1,OUVIU,1,0
0300a6c65e3733a0e27e,2,CARTA,1,0
0300a6c65e3733a0e27e,3,AGORA,2,0
0300a6c65e3733a0e27e,4,FALAR,2,0
0300a6c65e3733a0e27e,5,SOPRO,1,1
0300a6c65e3733a0e27e,6,TERNO,0,2
9428b4e7aee869cfbc90,1,FAZER,1,0
9428b4e7aee869cfbc90,2,FALSO,0,1
9428b4e7aee869cfbc90,3,VENTO,0,5
94b3628ce43dcfbee94e,1,DOBRA,0,0
94b3628ce43dcfbee94e,2,ACIMA,2,1
94b3628ce43dcfbee94e,3,HUMOR,1,0
94b3628ce43dcfbee94e,4,LUGAR,0,0
94b3628ce43dcfbee94e,5,ABRIR,1,0
94b3628ce43dcfbee94e,6,SALVO,0,0
ebc8fdd0e8c99990fd0f,1,SOPRO,1,1
ebc8fdd0e8c99990fd0f,2,DENTE,1,1
ebc8fdd0e8c99990fd0f,3,PACTO,2,1
ebc8fdd0e8c99990fd0f,4,NUVEM,2,0
ebc8fdd0e8c99990fd0f,5,NOVAS,1,0
ebc8fdd0e8c99990fd0f,6,JUNTA,1,0
4113b94e6616320670c9,1,TEMPO,0,5
bf114ebb6993d8901744,1,SABOR,1,1
bf114ebb6993d8901744,2,FICHA,1,1
bf114ebb6993d8901744,3,DEVEM,0,0
bf114ebb6993d8901744,4,IGUAL,1,0
bf114ebb6993d8901744,5,BOLSO,1,0
bf114ebb6993d8901744,6,BANCO,0,2
2bbef24fb74467bb05e2,1,TROCA,1,1
2bbef24fb74467bb05e2,2,NOBRE,2,0
2bbef24fb74467bb05e2,3,PRAZO,1,1
2bbef24fb74467bb05e2,4,SOPRO,1,1
2bbef24fb74467bb05e2,5,VERBO,0,2
2bbef24fb74467bb05e2,6,OUVIR,1,0
3e7f1c4114271a6350f9,1,GESTO,0,1
3e7f1c4114271a6350f9,2,METOD,0,0
3e7f1c4114271a6350f9,3,VAPOR,0,1
3e7f1c4114271a6350f9,4,MAGRO,0,1
3e7f1c4114271a6350f9,5,CIRCO,0,2
3e7f1c4114271a6350f9,6,BOLSO,1,0
f3655ce05307f7228116,1,RUÍDO,1,1
f3655ce05307f7228116,2,JUNTA,0,1
f3655ce05307f7228116,3,PRETO,0,5
6ebf7f73f9659d85aeac,1,ULTRA,1,0
6ebf7f73f9659d85aeac,2,VENTO,0,5
47f55d83af0083116109,1,OUVIR,2,0
47f55d83af0083116109,2,RISCO,1,1
47f55d83af0083116109,3,ABRIR,1,0
47f55d83af0083116109,4,QUERO,1,2
47f55d83af0083116109,5,ESTÃO,2,1
47f55d83af0083116109,6,CARTA,1,1
